iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.033301,0
2,1,10,500,0.033081,0
3,1,10,500,0.03261,0
4,1,10,500,0.032585,0
5,1,10,500,0.033643,0
6,1,10,500,0.034346,0
7,1,10,500,0.034662,0
8,1,10,500,0.034844,0
9,1,10,500,0.035503,0
10,1,10,500,0.033664,0
11,1,10,500,0.034982,0
12,1,10,500,0.038775,0
13,1,10,500,0.035126,0
14,1,10,500,0.034728,0
15,1,10,500,0.032629,0
16,1,10,500,0.03334,0
17,1,10,500,0.0338,0
18,1,10,500,0.032794,0
19,1,10,500,0.032535,0
20,1,10,500,0.033885,0
21,1,10,500,0.032663,0
22,1,10,500,0.031264,0
23,1,10,500,0.033598,0
24,1,10,500,0.034481,0
25,1,10,500,0.033314,0
26,1,10,500,0.033011,0
27,1,10,500,0.033525,0
28,1,10,500,0.034038,0
29,1,10,500,0.03433,0
30,1,10,500,0.034972,0
31,1,10,500,0.033776,0
32,1,10,500,0.033633,0
33,1,10,500,0.031955,0
34,1,10,500,0.032691,0
35,1,10,500,0.033648,0
36,1,10,500,0.031823,0
37,1,10,500,0.031868,0
38,1,10,500,0.032208,0
39,1,10,500,0.030856,0
40,1,10,500,0.033806,0
41,1,10,500,0.038586,0
42,1,10,500,0.036826,0
43,1,10,500,0.034059,0
44,1,10,500,0.033611,0
45,1,10,500,0.031732,0
46,1,10,500,0.032092,0
47,1,10,500,0.032077,0
48,1,10,500,0.031517,0
49,1,10,500,0.032873,0
50,1,10,500,0.031946,0
51,1,10,500,0.034688,0
52,1,10,500,0.03321,0
53,1,10,500,0.033713,0
54,1,10,500,0.032779,0
55,1,10,500,0.03231,0
56,1,10,500,0.03298,0
57,1,10,500,0.03268,0
58,1,10,500,0.035727,0
59,1,10,500,0.030771,0
60,1,10,500,0.032231,0
61,1,10,500,0.032566,0
62,1,10,500,0.0329,0
63,1,10,500,0.034129,0
64,1,10,500,0.035056,0
65,1,10,500,0.034646,0
66,1,10,500,0.035083,0
67,1,10,500,0.034687,0
68,1,10,500,0.035,0
69,1,10,500,0.03514,0
70,1,10,500,0.034154,0
71,1,10,500,0.035801,0
72,1,10,500,0.035588,0
73,1,10,500,0.036149,0
74,1,10,500,0.034922,0
75,1,10,500,0.034585,0
76,1,10,500,0.035283,0
77,1,10,500,0.033729,0
78,1,10,500,0.03788,0
79,1,10,500,0.033833,0
80,1,10,500,0.034315,0
81,1,10,500,0.03388,0
82,1,10,500,0.03408,0
83,1,10,500,0.033661,0
84,1,10,500,0.034326,0
85,1,10,500,0.033889,0
86,1,10,500,0.035404,0
87,1,10,500,0.034551,0
88,1,10,500,0.035728,0
89,1,10,500,0.034956,0
90,1,10,500,0.034949,0
91,1,10,500,0.036328,0
92,1,10,500,0.034782,0
93,1,10,500,0.034662,0
94,1,10,500,0.03555,0
95,1,10,500,0.033421,0
96,1,10,500,0.034535,0
97,1,10,500,0.034296,0
98,1,10,500,0.033885,0
99,1,10,500,0.033305,0
100,1,10,500,0.036279,0
101,1,10,500,0.033165,0
102,1,10,500,0.035381,0
103,1,10,500,0.0339,0
104,1,10,500,0.033664,0
105,1,10,500,0.034441,0
106,1,10,500,0.032606,0
107,1,10,500,0.036416,0
108,1,10,500,0.033808,0
109,1,10,500,0.03475,0
110,1,10,500,0.033639,0
111,1,10,500,0.034786,0
112,1,10,500,0.034044,0
113,1,10,500,0.036315,0
114,1,10,500,0.033934,0
115,1,10,500,0.035912,0
116,1,10,500,0.03376,0
117,1,10,500,0.034627,0
118,1,10,500,0.033664,0
119,1,10,500,0.035704,0
120,1,10,500,0.035434,0
121,1,10,500,0.035079,0
122,1,10,500,0.03431,0
123,1,10,500,0.033772,0
124,1,10,500,0.034205,0
125,1,10,500,0.033912,0
126,1,10,500,0.033767,0
127,1,10,500,0.034564,0
128,1,10,500,0.034175,0
129,1,10,500,0.038298,0
130,1,10,500,0.034372,0
131,1,10,500,0.033611,0
132,1,10,500,0.032599,0
133,1,10,500,0.034932,0
134,1,10,500,0.037186,0
135,1,10,500,0.034359,0
136,1,10,500,0.034472,0
137,1,10,500,0.035033,0
