iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.039372,0
2,1,10,500,0.035632,0
3,1,10,500,0.038714,0
4,1,10,500,0.038142,0
5,1,10,500,0.039628,0
6,1,10,500,0.03616,0
7,1,10,500,0.039598,0
8,1,10,500,0.040633,0
9,1,10,500,0.037338,0
10,1,10,500,0.047105,0
11,1,10,500,0.039513,0
12,1,10,500,0.037426,0
13,1,10,500,0.036355,0
14,1,10,500,0.035829,0
15,1,10,500,0.041203,0
16,1,10,500,0.034967,0
17,1,10,500,0.037652,0
18,1,10,500,0.034546,0
19,1,10,500,0.037577,0
20,1,10,500,0.038776,0
21,1,10,500,0.036318,0
22,1,10,500,0.035125,0
23,1,10,500,0.034903,0
24,1,10,500,0.035458,0
25,1,10,500,0.035177,0
26,1,10,500,0.037617,0
27,1,10,500,0.039651,0
28,1,10,500,0.037582,0
29,1,10,500,0.039382,0
30,1,10,500,0.034848,0
31,1,10,500,0.035366,0
32,1,10,500,0.037252,0
33,1,10,500,0.039361,0
34,1,10,500,0.037396,0
35,1,10,500,0.038039,0
36,1,10,500,0.040096,0
37,1,10,500,0.041158,0
38,1,10,500,0.04416,0
39,1,10,500,0.040425,0
40,1,10,500,0.037887,0
41,1,10,500,0.0369,0
42,1,10,500,0.037125,0
43,1,10,500,0.040129,0
44,1,10,500,0.037224,0
45,1,10,500,0.037342,0
46,1,10,500,0.036988,0
47,1,10,500,0.037114,0
48,1,10,500,0.037298,0
49,1,10,500,0.037799,0
50,1,10,500,0.037449,0
51,1,10,500,0.037087,0
52,1,10,500,0.037766,0
53,1,10,500,0.037299,0
54,1,10,500,0.03709,0
55,1,10,500,0.037347,0
56,1,10,500,0.03762,0
57,1,10,500,0.036663,0
58,1,10,500,0.037861,0
59,1,10,500,0.041283,0
60,1,10,500,0.039564,0
61,1,10,500,0.038217,0
62,1,10,500,0.038366,0
63,1,10,500,0.040074,0
64,1,10,500,0.040907,0
65,1,10,500,0.038171,0
66,1,10,500,0.037124,0
67,1,10,500,0.034286,0
68,1,10,500,0.034696,0
69,1,10,500,0.035653,0
70,1,10,500,0.03475,0
71,1,10,500,0.035212,0
72,1,10,500,0.035122,0
73,1,10,500,0.035695,0
74,1,10,500,0.035075,0
75,1,10,500,0.03389,0
76,1,10,500,0.034695,0
77,1,10,500,0.035123,0
78,1,10,500,0.034081,0
79,1,10,500,0.035613,0
80,1,10,500,0.035238,0
81,1,10,500,0.034836,0
82,1,10,500,0.03442,0
83,1,10,500,0.035284,0
84,1,10,500,0.043373,0
85,1,10,500,0.040144,0
86,1,10,500,0.037981,0
87,1,10,500,0.03961,0
88,1,10,500,0.039244,0
89,1,10,500,0.037757,0
90,1,10,500,0.039391,0
91,1,10,500,0.04368,0
92,1,10,500,0.046918,0
93,1,10,500,0.039934,0
94,1,10,500,0.039813,0
95,1,10,500,0.039782,0
96,1,10,500,0.049926,0
97,1,10,500,0.072669,1
98,1,10,500,0.040535,0
99,1,10,500,0.039193,0
100,1,10,500,0.036508,0
101,1,10,500,0.036302,0
102,1,10,500,0.038062,0
103,1,10,500,0.034081,0
104,1,10,500,0.034446,0
105,1,10,500,0.034767,0
106,1,10,500,0.035595,0
107,1,10,500,0.034556,0
108,1,10,500,0.035343,0
109,1,10,500,0.037182,0
110,1,10,500,0.038309,0
111,1,10,500,0.039243,0
112,1,10,500,0.038328,0
113,1,10,500,0.039432,0
114,1,10,500,0.035247,0
115,1,10,500,0.035466,0
