iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.036757,0
2,1,10,500,0.036611,0
3,1,10,500,0.037134,0
4,1,10,500,0.037215,0
5,1,10,500,0.036913,0
6,1,10,500,0.035778,0
7,1,10,500,0.0362,0
8,1,10,500,0.03615,0
9,1,10,500,0.036921,0
10,1,10,500,0.036533,0
11,1,10,500,0.036484,0
12,1,10,500,0.036073,0
13,1,10,500,0.035772,0
14,1,10,500,0.035511,0
15,1,10,500,0.036165,0
16,1,10,500,0.041032,0
17,1,10,500,0.03737,0
18,1,10,500,0.037269,0
19,1,10,500,0.036332,0
20,1,10,500,0.040321,0
21,1,10,500,0.037631,0
22,1,10,500,0.03789,0
23,1,10,500,0.039078,0
24,1,10,500,0.039015,0
25,1,10,500,0.037011,0
26,1,10,500,0.036127,0
27,1,10,500,0.037395,0
28,1,10,500,0.036375,0
29,1,10,500,0.036911,0
30,1,10,500,0.037278,0
31,1,10,500,0.038046,0
32,1,10,500,0.035247,0
33,1,10,500,0.036143,0
34,1,10,500,0.036478,0
35,1,10,500,0.036092,0
36,1,10,500,0.036416,0
37,1,10,500,0.036517,0
38,1,10,500,0.035166,0
39,1,10,500,0.035454,0
40,1,10,500,0.036614,0
41,1,10,500,0.036776,0
42,1,10,500,0.036153,0
43,1,10,500,0.039932,0
44,1,10,500,0.037428,0
45,1,10,500,0.037091,0
46,1,10,500,0.037514,0
47,1,10,500,0.039725,0
48,1,10,500,0.03644,0
49,1,10,500,0.036847,0
50,1,10,500,0.038586,0
51,1,10,500,0.038489,0
52,1,10,500,0.035913,0
53,1,10,500,0.037035,0
54,1,10,500,0.036581,0
55,1,10,500,0.036977,0
56,1,10,500,0.036456,0
57,1,10,500,0.035629,0
58,1,10,500,0.035314,0
59,1,10,500,0.035807,0
60,1,10,500,0.036639,0
61,1,10,500,0.037727,0
62,1,10,500,0.038266,0
63,1,10,500,0.036182,0
64,1,10,500,0.036315,0
65,1,10,500,0.037754,0
66,1,10,500,0.037563,0
67,1,10,500,0.036429,0
68,1,10,500,0.037162,0
69,1,10,500,0.039534,0
70,1,10,500,0.037445,0
71,1,10,500,0.036684,0
72,1,10,500,0.036431,0
73,1,10,500,0.037192,0
74,1,10,500,0.036733,0
75,1,10,500,0.037138,0
76,1,10,500,0.036887,0
77,1,10,500,0.038148,0
78,1,10,500,0.037514,0
79,1,10,500,0.037083,0
80,1,10,500,0.039675,0
81,1,10,500,0.037915,0
82,1,10,500,0.038245,0
83,1,10,500,0.037392,0
84,1,10,500,0.037804,0
85,1,10,500,0.03718,0
86,1,10,500,0.041464,0
87,1,10,500,0.038192,0
88,1,10,500,0.037116,0
89,1,10,500,0.036881,0
90,1,10,500,0.037238,0
91,1,10,500,0.036896,0
92,1,10,500,0.038036,0
93,1,10,500,0.037504,0
94,1,10,500,0.036651,0
95,1,10,500,0.037053,0
96,1,10,500,0.039405,0
97,1,10,500,0.036924,0
98,1,10,500,0.037236,0
99,1,10,500,0.038148,0
100,1,10,500,0.037525,0
101,1,10,500,0.037617,0
102,1,10,500,0.038186,0
103,1,10,500,0.037818,0
104,1,10,500,0.037798,0
105,1,10,500,0.03693,0
106,1,10,500,0.037284,0
107,1,10,500,0.036939,0
108,1,10,500,0.037481,0
109,1,10,500,0.037957,0
110,1,10,500,0.037753,0
111,1,10,500,0.037072,0
112,1,10,500,0.037265,0
113,1,10,500,0.038068,0
114,1,10,500,0.03713,0
115,1,10,500,0.036705,0
116,1,10,500,0.037148,0
117,1,10,500,0.037177,0
118,1,10,500,0.037498,0
119,1,10,500,0.039228,0
120,1,10,500,0.040684,0
121,1,10,500,0.041315,0
122,1,10,500,0.043488,0
123,1,10,500,0.040969,0
124,1,10,500,0.037392,0
125,1,10,500,0.037605,0
126,1,10,500,0.037897,0
127,1,10,500,0.036979,0
128,1,10,500,0.037874,0
129,1,10,500,0.038171,0
130,1,10,500,0.038466,0
131,1,10,500,0.039047,0
132,1,10,500,0.039051,0
133,1,10,500,0.037296,0
134,1,10,500,0.036878,0
135,1,10,500,0.035969,0
136,1,10,500,0.036295,0
137,1,10,500,0.036925,0
