iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,1000,2000,0.027951,0
2,1,1000,2000,0.026476,0
3,1,1000,2000,0.026542,0
4,1,1000,2000,0.027885,0
5,1,1000,2000,0.027469,0
6,1,1000,2000,0.027592,0
7,1,1000,2000,0.028259,0
8,1,1000,2000,0.027291,0
9,1,1000,2000,0.027278,0
10,1,1000,2000,0.027738,0
11,1,1000,2000,0.02792,0
12,1,1000,2000,0.027698,0
13,1,1000,2000,0.027641,0
14,1,1000,2000,0.030083,0
15,1,1000,2000,0.029035,0
16,1,1000,2000,0.027827,0
17,1,1000,2000,0.027868,0
18,1,1000,2000,0.028379,0
19,1,1000,2000,0.027982,0
20,1,1000,2000,0.027504,0
21,1,1000,2000,0.027978,0
22,1,1000,2000,0.027138,0
23,1,1000,2000,0.027042,0
24,1,1000,2000,0.026949,0
25,1,1000,2000,0.028051,0
26,1,1000,2000,0.027158,0
27,1,1000,2000,0.027531,0
28,1,1000,2000,0.027948,0
29,1,1000,2000,0.027625,0
30,1,1000,2000,0.027959,0
31,1,1000,2000,0.027312,0
32,1,1000,2000,0.026773,0
33,1,1000,2000,0.026717,0
34,1,1000,2000,0.027086,0
35,1,1000,2000,0.027203,0
36,1,1000,2000,0.0278,0
37,1,1000,2000,0.027073,0
38,1,1000,2000,0.027193,0
39,1,1000,2000,0.027786,0
40,1,1000,2000,0.027699,0
41,1,1000,2000,0.027726,0
42,1,1000,2000,0.026819,0
43,1,1000,2000,0.027603,0
44,1,1000,2000,0.027732,0
45,1,1000,2000,0.027738,0
46,1,1000,2000,0.026851,0
47,1,1000,2000,0.027133,0
48,1,1000,2000,0.02826,0
49,1,1000,2000,0.027711,0
50,1,1000,2000,0.035839,0
51,1,1000,2000,0.028708,0
52,1,1000,2000,0.027947,0
53,1,1000,2000,0.029116,0
54,1,1000,2000,0.029591,0
55,1,1000,2000,0.027261,0
56,1,1000,2000,0.028716,0
57,1,1000,2000,0.027328,0
58,1,1000,2000,0.027133,0
59,1,1000,2000,0.029147,0
60,1,1000,2000,0.029436,0
61,1,1000,2000,0.027654,0
62,1,1000,2000,0.027405,0
63,1,1000,2000,0.026648,0
64,1,1000,2000,0.027772,0
65,1,1000,2000,0.028699,0
66,1,1000,2000,0.026933,0
67,1,1000,2000,0.028169,0
