iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.038127,0
2,1,10,500,0.036962,0
3,1,10,500,0.047187,0
4,1,10,500,0.038359,0
5,1,10,500,0.038157,0
6,1,10,500,0.03712,0
7,1,10,500,0.037399,0
8,1,10,500,0.037319,0
9,1,10,500,0.037447,0
10,1,10,500,0.036605,0
11,1,10,500,0.037812,0
12,1,10,500,0.037539,0
13,1,10,500,0.037454,0
14,1,10,500,0.037375,0
15,1,10,500,0.037085,0
16,1,10,500,0.037519,0
17,1,10,500,0.037319,0
18,1,10,500,0.037006,0
19,1,10,500,0.04293,0
20,1,10,500,0.041348,0
21,1,10,500,0.037011,0
22,1,10,500,0.037678,0
23,1,10,500,0.040555,0
24,1,10,500,0.040296,0
25,1,10,500,0.038542,0
26,1,10,500,0.037456,0
27,1,10,500,0.037502,0
28,1,10,500,0.037701,0
29,1,10,500,0.042753,0
30,1,10,500,0.033415,0
31,1,10,500,0.033944,0
32,1,10,500,0.033531,0
33,1,10,500,0.034248,0
34,1,10,500,0.032742,0
35,1,10,500,0.032631,0
36,1,10,500,0.033456,0
37,1,10,500,0.033753,0
38,1,10,500,0.037412,0
39,1,10,500,0.037622,0
40,1,10,500,0.036873,0
41,1,10,500,0.038159,0
42,1,10,500,0.036146,0
43,1,10,500,0.037475,0
44,1,10,500,0.037332,0
45,1,10,500,0.037242,0
46,1,10,500,0.036973,0
47,1,10,500,0.036975,0
48,1,10,500,0.036699,0
49,1,10,500,0.041431,0
50,1,10,500,0.040082,0
51,1,10,500,0.037299,0
52,1,10,500,0.040512,0
53,1,10,500,0.041344,0
54,1,10,500,0.037521,0
55,1,10,500,0.040154,0
56,1,10,500,0.040016,0
57,1,10,500,0.039166,0
58,1,10,500,0.041925,0
59,1,10,500,0.036043,0
60,1,10,500,0.033263,0
61,1,10,500,0.033366,0
62,1,10,500,0.033893,0
63,1,10,500,0.036613,0
64,1,10,500,0.036573,0
65,1,10,500,0.041781,0
66,1,10,500,0.041649,0
67,1,10,500,0.041654,0
68,1,10,500,0.038835,0
69,1,10,500,0.041252,0
70,1,10,500,0.037433,0
71,1,10,500,0.036826,0
72,1,10,500,0.037103,0
73,1,10,500,0.036998,0
74,1,10,500,0.035519,0
75,1,10,500,0.040169,0
76,1,10,500,0.0368,0
77,1,10,500,0.037054,0
78,1,10,500,0.037068,0
79,1,10,500,0.03653,0
80,1,10,500,0.037639,0
81,1,10,500,0.038274,0
82,1,10,500,0.04389,0
83,1,10,500,0.037534,0
84,1,10,500,0.033926,0
85,1,10,500,0.034179,0
86,1,10,500,0.036819,0
87,1,10,500,0.036961,0
88,1,10,500,0.033435,0
89,1,10,500,0.033729,0
90,1,10,500,0.033347,0
91,1,10,500,0.037606,0
92,1,10,500,0.037112,0
93,1,10,500,0.037444,0
94,1,10,500,0.035998,0
95,1,10,500,0.037174,0
96,1,10,500,0.037189,0
97,1,10,500,0.036932,0
98,1,10,500,0.036753,0
99,1,10,500,0.03712,0
100,1,10,500,0.037275,0
101,1,10,500,0.037235,0
102,1,10,500,0.036666,0
103,1,10,500,0.036641,0
104,1,10,500,0.036823,0
105,1,10,500,0.040392,0
106,1,10,500,0.040146,0
107,1,10,500,0.036744,0
108,1,10,500,0.037454,0
109,1,10,500,0.042682,0
110,1,10,500,0.034003,0
111,1,10,500,0.033438,0
112,1,10,500,0.033517,0
113,1,10,500,0.034251,0
114,1,10,500,0.033476,0
115,1,10,500,0.03354,0
116,1,10,500,0.033473,0
117,1,10,500,0.032948,0
118,1,10,500,0.033019,0
119,1,10,500,0.035437,0
120,1,10,500,0.032772,0
121,1,10,500,0.033695,0
122,1,10,500,0.032868,0
123,1,10,500,0.033811,0
124,1,10,500,0.032861,0
125,1,10,500,0.03324,0
126,1,10,500,0.033371,0
127,1,10,500,0.035291,0
128,1,10,500,0.037107,0
129,1,10,500,0.036837,0
130,1,10,500,0.03669,0
131,1,10,500,0.036644,0
132,1,10,500,0.036821,0
133,1,10,500,0.037117,0
134,1,10,500,0.03688,0
135,1,10,500,0.035245,0
136,1,10,500,0.037538,0
137,1,10,500,0.039442,0
138,1,10,500,0.035001,0
139,1,10,500,0.03413,0
140,1,10,500,0.033438,0
141,1,10,500,0.036771,0
142,1,10,500,0.037991,0
143,1,10,500,0.039343,0
144,1,10,500,0.036794,0
145,1,10,500,0.036326,0
146,1,10,500,0.047888,0
147,1,10,500,0.04221,0
148,1,10,500,0.037784,0
149,1,10,500,0.035589,0
150,1,10,500,0.031726,0
151,1,10,500,0.032638,0
152,1,10,500,0.033809,0
153,1,10,500,0.033129,0
154,1,10,500,0.03306,0
155,1,10,500,0.033112,0
156,1,10,500,0.03313,0
157,1,10,500,0.033122,0
158,1,10,500,0.033007,0
159,1,10,500,0.032849,0
160,1,10,500,0.032731,0
161,1,10,500,0.033926,0
162,1,10,500,0.039978,0
163,1,10,500,0.0395,0
164,1,10,500,0.036906,0
165,1,10,500,0.039189,0
166,1,10,500,0.037604,0
167,1,10,500,0.033177,0
168,1,10,500,0.033139,0
169,1,10,500,0.03244,0
170,1,10,500,0.032534,0
171,1,10,500,0.033131,0
172,1,10,500,0.033385,0
173,1,10,500,0.032547,0
174,1,10,500,0.032781,0
175,1,10,500,0.036784,0
176,1,10,500,0.037135,0
177,1,10,500,0.037297,0
178,1,10,500,0.036797,0
179,1,10,500,0.037955,0
180,1,10,500,0.037368,0
181,1,10,500,0.037393,0
182,1,10,500,0.037095,0
183,1,10,500,0.036195,0
184,1,10,500,0.036279,0
185,1,10,500,0.037473,0
186,1,10,500,0.03754,0
187,1,10,500,0.037301,0
188,1,10,500,0.033426,0
189,1,10,500,0.032127,0
190,1,10,500,0.033168,0
191,1,10,500,0.033179,0
192,1,10,500,0.032507,0
193,1,10,500,0.033372,0
194,1,10,500,0.036553,0
195,1,10,500,0.034457,0
196,1,10,500,0.033614,0
197,1,10,500,0.036853,0
198,1,10,500,0.036694,0
199,1,10,500,0.036586,0
200,1,10,500,0.037991,0
201,1,10,500,0.034013,0
202,1,10,500,0.033777,0
203,1,10,500,0.034078,0
204,1,10,500,0.034168,0
205,1,10,500,0.032235,0
206,1,10,500,0.033478,0
207,1,10,500,0.033535,0
208,1,10,500,0.034743,0
209,1,10,500,0.037244,0
210,1,10,500,0.036976,0
211,1,10,500,0.033889,0
212,1,10,500,0.033592,0
213,1,10,500,0.036458,0
214,1,10,500,0.035786,0
215,1,10,500,0.032423,0
216,1,10,500,0.033302,0
217,1,10,500,0.033048,0
218,1,10,500,0.032661,0
219,1,10,500,0.033757,0
220,1,10,500,0.033831,0
221,1,10,500,0.031883,0
222,1,10,500,0.032985,0
223,1,10,500,0.041238,0
224,1,10,500,0.034902,0
225,1,10,500,0.0339,0
226,1,10,500,0.033546,0
227,1,10,500,0.033445,0
228,1,10,500,0.032852,0
229,1,10,500,0.032787,0
230,1,10,500,0.032691,0
231,1,10,500,0.035376,0
232,1,10,500,0.036743,0
233,1,10,500,0.036569,0
234,1,10,500,0.03714,0
235,1,10,500,0.037812,0
236,1,10,500,0.037633,0
237,1,10,500,0.041513,0
238,1,10,500,0.041506,0
239,1,10,500,0.036566,0
240,1,10,500,0.036222,0
241,1,10,500,0.038062,0
242,1,10,500,0.037108,0
243,1,10,500,0.036404,0
244,1,10,500,0.036907,0
245,1,10,500,0.037547,0
246,1,10,500,0.041935,0
247,1,10,500,0.037791,0
248,1,10,500,0.042645,0
249,1,10,500,0.053288,1
250,1,10,500,0.037429,0
251,1,10,500,0.034395,0
252,1,10,500,0.033035,0
253,1,10,500,0.03421,0
254,1,10,500,0.038087,0
255,1,10,500,0.037448,0
256,1,10,500,0.032885,0
257,1,10,500,0.032501,0
258,1,10,500,0.03349,0
259,1,10,500,0.033616,0
260,1,10,500,0.033176,0
261,1,10,500,0.032398,0
262,1,10,500,0.03274,0
263,1,10,500,0.033186,0
264,1,10,500,0.033482,0
265,1,10,500,0.033491,0
266,1,10,500,0.033411,0
