iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.031515,0
2,1,10,500,0.030897,0
3,1,10,500,0.031665,0
4,1,10,500,0.03263,0
5,1,10,500,0.035394,0
6,1,10,500,0.032369,0
7,1,10,500,0.031571,0
8,1,10,500,0.030608,0
9,1,10,500,0.03052,0
10,1,10,500,0.031768,0
11,1,10,500,0.032235,0
12,1,10,500,0.029921,0
13,1,10,500,0.029506,0
14,1,10,500,0.02893,0
15,1,10,500,0.029035,0
16,1,10,500,0.02923,0
17,1,10,500,0.029699,0
18,1,10,500,0.030042,0
19,1,10,500,0.030671,0
20,1,10,500,0.031658,0
21,1,10,500,0.031171,0
22,1,10,500,0.030483,0
23,1,10,500,0.03099,0
24,1,10,500,0.031478,0
25,1,10,500,0.030957,0
26,1,10,500,0.030394,0
27,1,10,500,0.032321,0
28,1,10,500,0.032833,0
29,1,10,500,0.032315,0
30,1,10,500,0.032113,0
31,1,10,500,0.0321,0
32,1,10,500,0.032541,0
33,1,10,500,0.033738,0
34,1,10,500,0.034206,0
35,1,10,500,0.034126,0
36,1,10,500,0.033021,0
37,1,10,500,0.039004,0
38,1,10,500,0.034125,0
39,1,10,500,0.03286,0
40,1,10,500,0.066315,1
41,1,10,500,0.043063,0
42,1,10,500,0.035509,0
43,1,10,500,0.034267,0
44,1,10,500,0.034642,0
45,1,10,500,0.036531,0
46,1,10,500,0.038071,0
47,1,10,500,0.036123,0
48,1,10,500,0.0359,0
49,1,10,500,0.038314,0
50,1,10,500,0.035554,0
51,1,10,500,0.038499,0
52,1,10,500,0.038964,0
53,1,10,500,0.03562,0
54,1,10,500,0.036055,0
55,1,10,500,0.037297,0
56,1,10,500,0.035831,0
57,1,10,500,0.036359,0
58,1,10,500,0.03947,0
59,1,10,500,0.035143,0
60,1,10,500,0.031644,0
61,1,10,500,0.031514,0
62,1,10,500,0.031561,0
63,1,10,500,0.036059,0
64,1,10,500,0.032668,0
65,1,10,500,0.032836,0
66,1,10,500,0.033427,0
67,1,10,500,0.034378,0
68,1,10,500,0.034263,0
69,1,10,500,0.033916,0
70,1,10,500,0.033145,0
71,1,10,500,0.032754,0
72,1,10,500,0.03322,0
73,1,10,500,0.034936,0
74,1,10,500,0.033745,0
75,1,10,500,0.036,0
76,1,10,500,0.037946,0
77,1,10,500,0.031661,0
78,1,10,500,0.032087,0
79,1,10,500,0.032121,0
80,1,10,500,0.031488,0
81,1,10,500,0.03374,0
82,1,10,500,0.030614,0
83,1,10,500,0.031015,0
84,1,10,500,0.030739,0
85,1,10,500,0.031228,0
86,1,10,500,0.030331,0
87,1,10,500,0.0344,0
88,1,10,500,0.033323,0
89,1,10,500,0.030694,0
90,1,10,500,0.031724,0
91,1,10,500,0.030421,0
92,1,10,500,0.031867,0
93,1,10,500,0.030656,0
94,1,10,500,0.036917,0
95,1,10,500,0.032758,0
96,1,10,500,0.034271,0
97,1,10,500,0.035893,0
98,1,10,500,0.031737,0
99,1,10,500,0.032035,0
100,1,10,500,0.031288,0
