iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.024849,0
2,1,10,500,0.025179,0
3,1,10,500,0.02404,0
4,1,10,500,0.024685,0
5,1,10,500,0.023997,0
6,1,10,500,0.024455,0
7,1,10,500,0.02413,0
8,1,10,500,0.024498,0
9,1,10,500,0.024946,0
10,1,10,500,0.023851,0
11,1,10,500,0.024229,0
12,1,10,500,0.024145,0
13,1,10,500,0.025145,0
14,1,10,500,0.028821,0
15,1,10,500,0.0252,0
16,1,10,500,0.024062,0
17,1,10,500,0.02378,0
18,1,10,500,0.024439,0
19,1,10,500,0.024206,0
20,1,10,500,0.0244,0
21,1,10,500,0.024612,0
22,1,10,500,0.025052,0
23,1,10,500,0.02442,0
24,1,10,500,0.024969,0
25,1,10,500,0.02422,0
26,1,10,500,0.024707,0
27,1,10,500,0.024769,0
28,1,10,500,0.024359,0
29,1,10,500,0.024778,0
30,1,10,500,0.024182,0
31,1,10,500,0.024194,0
32,1,10,500,0.024041,0
33,1,10,500,0.024465,0
34,1,10,500,0.023817,0
35,1,10,500,0.024286,0
36,1,10,500,0.024207,0
37,1,10,500,0.024531,0
38,1,10,500,0.024554,0
39,1,10,500,0.024666,0
40,1,10,500,0.024454,0
41,1,10,500,0.024186,0
42,1,10,500,0.023814,0
43,1,10,500,0.024882,0
44,1,10,500,0.025009,0
45,1,10,500,0.023852,0
46,1,10,500,0.024659,0
47,1,10,500,0.024376,0
48,1,10,500,0.024061,0
49,1,10,500,0.024289,0
50,1,10,500,0.024822,0
51,1,10,500,0.023833,0
52,1,10,500,0.023708,0
53,1,10,500,0.024134,0
54,1,10,500,0.025087,0
55,1,10,500,0.026568,0
56,1,10,500,0.024701,0
57,1,10,500,0.024559,0
58,1,10,500,0.024491,0
59,1,10,500,0.025307,0
60,1,10,500,0.024336,0
61,1,10,500,0.025085,0
62,1,10,500,0.024339,0
63,1,10,500,0.023249,0
64,1,10,500,0.022974,0
65,1,10,500,0.024124,0
66,1,10,500,0.023803,0
67,1,10,500,0.022407,0
68,1,10,500,0.02353,0
69,1,10,500,0.022197,0
70,1,10,500,0.023123,0
71,1,10,500,0.024254,0
72,1,10,500,0.02238,0
73,1,10,500,0.022624,0
74,1,10,500,0.023216,0
75,1,10,500,0.024118,0
76,1,10,500,0.022665,0
77,1,10,500,0.022513,0
78,1,10,500,0.023372,0
79,1,10,500,0.022804,0
80,1,10,500,0.023541,0
81,1,10,500,0.022924,0
82,1,10,500,0.022991,0
83,1,10,500,0.022797,0
84,1,10,500,0.022938,0
85,1,10,500,0.022939,0
86,1,10,500,0.023102,0
87,1,10,500,0.0232,0
88,1,10,500,0.023202,0
89,1,10,500,0.023116,0
90,1,10,500,0.022658,0
91,1,10,500,0.023434,0
92,1,10,500,0.022615,0
93,1,10,500,0.023088,0
94,1,10,500,0.023262,0
95,1,10,500,0.024141,0
96,1,10,500,0.022916,0
97,1,10,500,0.022793,0
98,1,10,500,0.025901,0
99,1,10,500,0.024991,0
100,1,10,500,0.024623,0
101,1,10,500,0.024138,0
102,1,10,500,0.0258,0
103,1,10,500,0.025013,0
104,1,10,500,0.023118,0
105,1,10,500,0.023161,0
106,1,10,500,0.02421,0
107,1,10,500,0.023641,0
108,1,10,500,0.023582,0
109,1,10,500,0.022326,0
110,1,10,500,0.023713,0
111,1,10,500,0.022822,0
112,1,10,500,0.023873,0
113,1,10,500,0.023485,0
114,1,10,500,0.023902,0
115,1,10,500,0.023209,0
116,1,10,500,0.023593,0
117,1,10,500,0.022935,0
118,1,10,500,0.023239,0
119,1,10,500,0.023295,0
120,1,10,500,0.023453,0
121,1,10,500,0.024082,0
122,1,10,500,0.023295,0
123,1,10,500,0.023446,0
124,1,10,500,0.023491,0
125,1,10,500,0.02504,0
126,1,10,500,0.024649,0
127,1,10,500,0.024359,0
128,1,10,500,0.024,0
129,1,10,500,0.025774,0
130,1,10,500,0.023005,0
131,1,10,500,0.023247,0
132,1,10,500,0.023495,0
133,1,10,500,0.022615,0
134,1,10,500,0.022862,0
135,1,10,500,0.02265,0
136,1,10,500,0.0231,0
137,1,10,500,0.022602,0
138,1,10,500,0.023486,0
139,1,10,500,0.023996,0
140,1,10,500,0.02581,0
141,1,10,500,0.024977,0
142,1,10,500,0.024074,0
143,1,10,500,0.025425,0
144,1,10,500,0.024536,0
145,1,10,500,0.023827,0
146,1,10,500,0.024215,0
147,1,10,500,0.024764,0
148,1,10,500,0.024442,0
149,1,10,500,0.026565,0
150,1,10,500,0.024699,0
151,1,10,500,0.023686,0
152,1,10,500,0.027558,0
153,1,10,500,0.023704,0
154,1,10,500,0.0244,0
155,1,10,500,0.024339,0
156,1,10,500,0.023479,0
157,1,10,500,0.026597,0
158,1,10,500,0.024309,0
159,1,10,500,0.024038,0
160,1,10,500,0.02407,0
161,1,10,500,0.02419,0
162,1,10,500,0.024314,0
163,1,10,500,0.024467,0
164,1,10,500,0.023566,0
165,1,10,500,0.024249,0
166,1,10,500,0.025061,0
167,1,10,500,0.024199,0
168,1,10,500,0.024397,0
169,1,10,500,0.02492,0
170,1,10,500,0.024356,0
171,1,10,500,0.024668,0
172,1,10,500,0.024388,0
173,1,10,500,0.024044,0
174,1,10,500,0.02465,0
175,1,10,500,0.023712,0
176,1,10,500,0.024379,0
177,1,10,500,0.02446,0
178,1,10,500,0.024941,0
179,1,10,500,0.024078,0
180,1,10,500,0.027264,0
181,1,10,500,0.025181,0
182,1,10,500,0.024269,0
183,1,10,500,0.024486,0
184,1,10,500,0.024386,0
185,1,10,500,0.024436,0
186,1,10,500,0.024256,0
187,1,10,500,0.024528,0
188,1,10,500,0.025221,0
189,1,10,500,0.025018,0
190,1,10,500,0.023999,0
191,1,10,500,0.023984,0
192,1,10,500,0.024778,0
193,1,10,500,0.023752,0
194,1,10,500,0.023779,0
195,1,10,500,0.024369,0
196,1,10,500,0.024302,0
197,1,10,500,0.024056,0
198,1,10,500,0.02437,0
199,1,10,500,0.024778,0
200,1,10,500,0.024246,0
201,1,10,500,0.024117,0
202,1,10,500,0.023406,0
203,1,10,500,0.024396,0
204,1,10,500,0.026029,0
205,1,10,500,0.024581,0
206,1,10,500,0.025264,0
207,1,10,500,0.025927,0
208,1,10,500,0.026048,0
209,1,10,500,0.024037,0
210,1,10,500,0.024856,0
211,1,10,500,0.025308,0
212,1,10,500,0.024705,0
213,1,10,500,0.024321,0
214,1,10,500,0.024477,0
215,1,10,500,0.023856,0
216,1,10,500,0.025642,0
217,1,10,500,0.025092,0
218,1,10,500,0.024814,0
219,1,10,500,0.025018,0
220,1,10,500,0.028749,0
221,1,10,500,0.025052,0
222,1,10,500,0.025563,0
223,1,10,500,0.024953,0
224,1,10,500,0.025933,0
225,1,10,500,0.028217,0
226,1,10,500,0.026233,0
227,1,10,500,0.02537,0
228,1,10,500,0.025586,0
229,1,10,500,0.025807,0
230,1,10,500,0.02599,0
231,1,10,500,0.025733,0
232,1,10,500,0.025478,0
233,1,10,500,0.026128,0
234,1,10,500,0.025131,0
235,1,10,500,0.02586,0
236,1,10,500,0.024968,0
237,1,10,500,0.024717,0
238,1,10,500,0.024401,0
239,1,10,500,0.024452,0
240,1,10,500,0.024234,0
241,1,10,500,0.025226,0
242,1,10,500,0.024256,0
243,1,10,500,0.024594,0
244,1,10,500,0.024491,0
245,1,10,500,0.024807,0
246,1,10,500,0.02459,0
247,1,10,500,0.024365,0
248,1,10,500,0.024192,0
249,1,10,500,0.024512,0
250,1,10,500,0.02515,0
251,1,10,500,0.024886,0
252,1,10,500,0.024687,0
253,1,10,500,0.024915,0
254,1,10,500,0.024939,0
255,1,10,500,0.025542,0
256,1,10,500,0.024167,0
257,1,10,500,0.024179,0
258,1,10,500,0.024922,0
259,1,10,500,0.025233,0
260,1,10,500,0.027118,0
261,1,10,500,0.025089,0
262,1,10,500,0.025529,0
263,1,10,500,0.024688,0
264,1,10,500,0.025329,0
265,1,10,500,0.024907,0
266,1,10,500,0.025409,0
267,1,10,500,0.025042,0
268,1,10,500,0.024681,0
269,1,10,500,0.024074,0
270,1,10,500,0.024929,0
271,1,10,500,0.024223,0
272,1,10,500,0.024328,0
273,1,10,500,0.025307,0
274,1,10,500,0.024393,0
275,1,10,500,0.024962,0
276,1,10,500,0.023693,0
277,1,10,500,0.02478,0
278,1,10,500,0.024813,0
279,1,10,500,0.024318,0
280,1,10,500,0.024647,0
281,1,10,500,0.024715,0
282,1,10,500,0.024659,0
283,1,10,500,0.025348,0
284,1,10,500,0.024924,0
285,1,10,500,0.02449,0
286,1,10,500,0.024688,0
287,1,10,500,0.02507,0
288,1,10,500,0.024747,0
289,1,10,500,0.023985,0
290,1,10,500,0.024554,0
291,1,10,500,0.024307,0
292,1,10,500,0.023958,0
293,1,10,500,0.024576,0
294,1,10,500,0.024242,0
295,1,10,500,0.024283,0
296,1,10,500,0.024056,0
297,1,10,500,0.024005,0
298,1,10,500,0.02445,0
299,1,10,500,0.024635,0
300,1,10,500,0.026921,0
301,1,10,500,0.025672,0
302,1,10,500,0.024428,0
303,1,10,500,0.024033,0
304,1,10,500,0.024909,0
305,1,10,500,0.025919,0
306,1,10,500,0.025728,0
307,1,10,500,0.025839,0
308,1,10,500,0.02478,0
309,1,10,500,0.025386,0
310,1,10,500,0.026287,0
311,1,10,500,0.032507,1
312,1,10,500,0.02532,0
313,1,10,500,0.024253,0
314,1,10,500,0.024992,0
315,1,10,500,0.025399,0
316,1,10,500,0.02465,0
317,1,10,500,0.024719,0
318,1,10,500,0.025263,0
319,1,10,500,0.024064,0
320,1,10,500,0.024525,0
321,1,10,500,0.024776,0
322,1,10,500,0.024852,0
323,1,10,500,0.02487,0
324,1,10,500,0.024598,0
325,1,10,500,0.024753,0
326,1,10,500,0.024413,0
327,1,10,500,0.024509,0
328,1,10,500,0.023768,0
