epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,learning_rate,epoch_seconds
1,1.6245927068922255,0.4158222222222222,1.2932226800918578,0.5438,0.001,8.431135422999887
2,1.3255529760466682,0.5288,1.1426033529281616,0.5986,0.001,8.940047834000325
