iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.031487,0
2,1,10,500,0.029683,0
3,1,10,500,0.027939,0
4,1,10,500,0.028306,0
5,1,10,500,0.028155,0
6,1,10,500,0.030104,0
7,1,10,500,0.027688,0
8,1,10,500,0.02768,0
9,1,10,500,0.027869,0
10,1,10,500,0.027276,0
11,1,10,500,0.028539,0
12,1,10,500,0.027208,0
13,1,10,500,0.026639,0
14,1,10,500,0.028513,0
15,1,10,500,0.031097,0
16,1,10,500,0.027688,0
17,1,10,500,0.029113,0
18,1,10,500,0.028226,0
19,1,10,500,0.028999,0
20,1,10,500,0.029182,0
21,1,10,500,0.028337,0
22,1,10,500,0.026755,0
23,1,10,500,0.026895,0
24,1,10,500,0.027827,0
25,1,10,500,0.028198,0
26,1,10,500,0.02728,0
27,1,10,500,0.027463,0
28,1,10,500,0.02696,0
29,1,10,500,0.027795,0
30,1,10,500,0.028386,0
31,1,10,500,0.028275,0
32,1,10,500,0.028083,0
33,1,10,500,0.0288,0
34,1,10,500,0.027684,0
35,1,10,500,0.027671,0
36,1,10,500,0.029284,0
37,1,10,500,0.028058,0
38,1,10,500,0.028462,0
39,1,10,500,0.028678,0
40,1,10,500,0.026958,0
41,1,10,500,0.028536,0
42,1,10,500,0.028862,0
43,1,10,500,0.027679,0
44,1,10,500,0.027995,0
45,1,10,500,0.028342,0
46,1,10,500,0.027459,0
47,1,10,500,0.026681,0
48,1,10,500,0.028441,0
49,1,10,500,0.027642,0
50,1,10,500,0.029123,0
51,1,10,500,0.027406,0
52,1,10,500,0.028438,0
53,1,10,500,0.028662,0
54,1,10,500,0.028043,0
55,1,10,500,0.029275,0
56,1,10,500,0.02905,0
57,1,10,500,0.027822,0
58,1,10,500,0.027158,0
59,1,10,500,0.028763,0
60,1,10,500,0.027349,0
61,1,10,500,0.028047,0
62,1,10,500,0.028307,0
63,1,10,500,0.028143,0
64,1,10,500,0.027593,0
65,1,10,500,0.027003,0
66,1,10,500,0.027432,0
67,1,10,500,0.028161,0
68,1,10,500,0.028185,0
69,1,10,500,0.027227,0
70,1,10,500,0.027715,0
71,1,10,500,0.028317,0
72,1,10,500,0.028391,0
73,1,10,500,0.027998,0
74,1,10,500,0.027403,0
75,1,10,500,0.027839,0
76,1,10,500,0.027926,0
77,1,10,500,0.027016,0
78,1,10,500,0.027885,0
79,1,10,500,0.027838,0
80,1,10,500,0.028454,0
81,1,10,500,0.029146,0
82,1,10,500,0.027,0
83,1,10,500,0.027641,0
84,1,10,500,0.028036,0
85,1,10,500,0.027341,0
86,1,10,500,0.031238,0
87,1,10,500,0.027231,0
88,1,10,500,0.027674,0
89,1,10,500,0.027627,0
90,1,10,500,0.028773,0
91,1,10,500,0.028211,0
92,1,10,500,0.027846,0
93,1,10,500,0.027838,0
94,1,10,500,0.027777,0
95,1,10,500,0.027689,0
96,1,10,500,0.02643,0
97,1,10,500,0.028012,0
98,1,10,500,0.028203,0
99,1,10,500,0.028472,0
100,1,10,500,0.027063,0
101,1,10,500,0.028448,0
102,1,10,500,0.026333,0
103,1,10,500,0.027089,0
104,1,10,500,0.028693,0
105,1,10,500,0.028219,0
106,1,10,500,0.027712,0
107,1,10,500,0.028278,0
108,1,10,500,0.027956,0
109,1,10,500,0.027917,0
110,1,10,500,0.027588,0
111,1,10,500,0.027717,0
112,1,10,500,0.028342,0
113,1,10,500,0.028207,0
114,1,10,500,0.028125,0
115,1,10,500,0.028328,0
116,1,10,500,0.027622,0
117,1,10,500,0.027266,0
118,1,10,500,0.02713,0
119,1,10,500,0.028405,0
120,1,10,500,0.027699,0
121,1,10,500,0.028847,0
122,1,10,500,0.030384,0
123,1,10,500,0.028144,0
124,1,10,500,0.028613,0
125,1,10,500,0.030829,0
126,1,10,500,0.029203,0
127,1,10,500,0.028189,0
128,1,10,500,0.026728,0
129,1,10,500,0.027749,0
130,1,10,500,0.027441,0
131,1,10,500,0.027912,0
132,1,10,500,0.027266,0
133,1,10,500,0.0281,0
134,1,10,500,0.027749,0
135,1,10,500,0.027336,0
136,1,10,500,0.028031,0
137,1,10,500,0.025782,0
138,1,10,500,0.0288,0
139,1,10,500,0.027156,0
140,1,10,500,0.027301,0
141,1,10,500,0.028351,0
142,1,10,500,0.027046,0
143,1,10,500,0.026572,0
144,1,10,500,0.027874,0
145,1,10,500,0.027787,0
146,1,10,500,0.027939,0
147,1,10,500,0.027488,0
148,1,10,500,0.026615,0
149,1,10,500,0.027444,0
150,1,10,500,0.028387,0
151,1,10,500,0.028209,0
152,1,10,500,0.027364,0
153,1,10,500,0.027954,0
154,1,10,500,0.027384,0
155,1,10,500,0.026707,0
156,1,10,500,0.027009,0
157,1,10,500,0.029605,0
158,1,10,500,0.02804,0
159,1,10,500,0.027161,0
160,1,10,500,0.027644,0
161,1,10,500,0.028972,0
162,1,10,500,0.027605,0
163,1,10,500,0.028292,0
164,1,10,500,0.026848,0
165,1,10,500,0.026719,0
166,1,10,500,0.027194,0
167,1,10,500,0.027516,0
168,1,10,500,0.028638,0
169,1,10,500,0.027128,0
170,1,10,500,0.026242,0
171,1,10,500,0.027233,0
172,1,10,500,0.027503,0
173,1,10,500,0.027602,0
174,1,10,500,0.028112,0
175,1,10,500,0.026369,0
176,1,10,500,0.027877,0
177,1,10,500,0.028132,0
178,1,10,500,0.027342,0
179,1,10,500,0.027027,0
180,1,10,500,0.027208,0
181,1,10,500,0.027959,0
182,1,10,500,0.027305,0
183,1,10,500,0.028572,0
184,1,10,500,0.028364,0
185,1,10,500,0.029605,0
186,1,10,500,0.028678,0
187,1,10,500,0.027732,0
188,1,10,500,0.027944,0
189,1,10,500,0.029218,0
190,1,10,500,0.027964,0
191,1,10,500,0.028918,0
192,1,10,500,0.028713,0
193,1,10,500,0.031099,0
194,1,10,500,0.027974,0
195,1,10,500,0.028159,0
196,1,10,500,0.02686,0
197,1,10,500,0.027283,0
198,1,10,500,0.028868,0
199,1,10,500,0.029388,0
200,1,10,500,0.027717,0
201,1,10,500,0.02708,0
202,1,10,500,0.02757,0
203,1,10,500,0.026793,0
204,1,10,500,0.028743,0
205,1,10,500,0.028061,0
206,1,10,500,0.028041,0
207,1,10,500,0.027388,0
208,1,10,500,0.028433,0
209,1,10,500,0.028172,0
210,1,10,500,0.02833,0
211,1,10,500,0.029553,0
212,1,10,500,0.028018,0
213,1,10,500,0.028743,0
214,1,10,500,0.028282,0
215,1,10,500,0.02858,0
216,1,10,500,0.028658,0
217,1,10,500,0.028525,0
218,1,10,500,0.029676,0
219,1,10,500,0.029147,0
220,1,10,500,0.028211,0
221,1,10,500,0.028239,0
222,1,10,500,0.029768,0
223,1,10,500,0.028306,0
224,1,10,500,0.028338,0
225,1,10,500,0.028038,0
226,1,10,500,0.028647,0
227,1,10,500,0.029575,0
228,1,10,500,0.030868,0
229,1,10,500,0.028888,0
230,1,10,500,0.029057,0
231,1,10,500,0.029728,0
232,1,10,500,0.029675,0
233,1,10,500,0.02944,0
234,1,10,500,0.029207,0
235,1,10,500,0.028762,0
236,1,10,500,0.029168,0
237,1,10,500,0.028586,0
238,1,10,500,0.028082,0
239,1,10,500,0.028147,0
240,1,10,500,0.030348,0
241,1,10,500,0.028227,0
242,1,10,500,0.029353,0
243,1,10,500,0.029007,0
244,1,10,500,0.028542,0
245,1,10,500,0.02757,0
246,1,10,500,0.028483,0
247,1,10,500,0.028322,0
248,1,10,500,0.028985,0
249,1,10,500,0.029375,0
250,1,10,500,0.02906,0
251,1,10,500,0.028493,0
252,1,10,500,0.028968,0
253,1,10,500,0.028069,0
254,1,10,500,0.0289,0
255,1,10,500,0.029369,0
256,1,10,500,0.030197,0
257,1,10,500,0.029375,0
258,1,10,500,0.028125,0
259,1,10,500,0.02865,0
260,1,10,500,0.029512,0
261,1,10,500,0.027143,0
262,1,10,500,0.029374,0
263,1,10,500,0.031461,0
264,1,10,500,0.030082,0
265,1,10,500,0.029094,0
266,1,10,500,0.029261,0
267,1,10,500,0.029488,0
268,1,10,500,0.029683,0
269,1,10,500,0.028909,0
270,1,10,500,0.028238,0
271,1,10,500,0.027716,0
272,1,10,500,0.028862,0
273,1,10,500,0.028959,0
274,1,10,500,0.028013,0
275,1,10,500,0.028106,0
276,1,10,500,0.029766,0
277,1,10,500,0.028332,0
278,1,10,500,0.028463,0
279,1,10,500,0.028108,0
280,1,10,500,0.028163,0
281,1,10,500,0.026832,0
282,1,10,500,0.028284,0
283,1,10,500,0.028712,0
284,1,10,500,0.028995,0
285,1,10,500,0.027944,0
286,1,10,500,0.028498,0
287,1,10,500,0.028275,0
288,1,10,500,0.028207,0
289,1,10,500,0.028601,0
290,1,10,500,0.028526,0
291,1,10,500,0.027645,0
292,1,10,500,0.029091,0
293,1,10,500,0.02861,0
294,1,10,500,0.031347,0
295,1,10,500,0.029464,0
296,1,10,500,0.028669,0
297,1,10,500,0.031725,0
298,1,10,500,0.028048,0
299,1,10,500,0.028148,0
300,1,10,500,0.030973,0
301,1,10,500,0.028246,0
302,1,10,500,0.029848,0
303,1,10,500,0.029262,0
304,1,10,500,0.02899,0
305,1,10,500,0.027824,0
306,1,10,500,0.029003,0
