iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,1000,2000,0.039487,0
2,1,1000,2000,0.040017,0
3,1,1000,2000,0.039449,0
4,1,1000,2000,0.03986,0
5,1,1000,2000,0.039454,0
6,1,1000,2000,0.039259,0
7,1,1000,2000,0.03968,0
8,1,1000,2000,0.039566,0
9,1,1000,2000,0.039735,0
10,1,1000,2000,0.039782,0
11,1,1000,2000,0.03928,0
12,1,1000,2000,0.039421,0
13,1,1000,2000,0.039732,0
14,1,1000,2000,0.039667,0
15,1,1000,2000,0.03955,0
16,1,1000,2000,0.039718,0
17,1,1000,2000,0.039297,0
18,1,1000,2000,0.040196,0
19,1,1000,2000,0.041696,0
20,1,1000,2000,0.039588,0
21,1,1000,2000,0.037633,0
22,1,1000,2000,0.037953,0
23,1,1000,2000,0.04156,0
24,1,1000,2000,0.039723,0
25,1,1000,2000,0.038777,0
26,1,1000,2000,0.038905,0
27,1,1000,2000,0.03777,0
28,1,1000,2000,0.038687,0
29,1,1000,2000,0.038386,0
30,1,1000,2000,0.038043,0
31,1,1000,2000,0.038785,0
32,1,1000,2000,0.03925,0
33,1,1000,2000,0.039459,0
34,1,1000,2000,0.038095,0
35,1,1000,2000,0.037691,0
36,1,1000,2000,0.03781,0
37,1,1000,2000,0.038037,0
38,1,1000,2000,0.03844,0
39,1,1000,2000,0.038577,0
40,1,1000,2000,0.038902,0
41,1,1000,2000,0.038391,0
42,1,1000,2000,0.037755,0
43,1,1000,2000,0.037923,0
44,1,1000,2000,0.037634,0
45,1,1000,2000,0.039537,0
46,1,1000,2000,0.038456,0
47,1,1000,2000,0.039106,0
48,1,1000,2000,0.03766,0
49,1,1000,2000,0.044112,0
50,1,1000,2000,0.039519,0
51,1,1000,2000,0.039624,0
52,1,1000,2000,0.040743,0
53,1,1000,2000,0.040813,0
54,1,1000,2000,0.038551,0
55,1,1000,2000,0.038882,0
56,1,1000,2000,0.038791,0
57,1,1000,2000,0.038539,0
58,1,1000,2000,0.039277,0
59,1,1000,2000,0.037903,0
60,1,1000,2000,0.039041,0
61,1,1000,2000,0.039424,0
62,1,1000,2000,0.039278,0
63,1,1000,2000,0.039301,0
64,1,1000,2000,0.039313,0
65,1,1000,2000,0.038776,0
66,1,1000,2000,0.038591,0
67,1,1000,2000,0.040679,0
68,1,1000,2000,0.040432,0
69,1,1000,2000,0.040855,0
70,1,1000,2000,0.038659,0
71,1,1000,2000,0.038081,0
72,1,1000,2000,0.039007,0
73,1,1000,2000,0.038676,0
74,1,1000,2000,0.041045,0
75,1,1000,2000,0.041032,0
76,1,1000,2000,0.03923,0
77,1,1000,2000,0.039174,0
78,1,1000,2000,0.038398,0
79,1,1000,2000,0.038046,0
80,1,1000,2000,0.040878,0
81,1,1000,2000,0.039757,0
82,1,1000,2000,0.037839,0
83,1,1000,2000,0.039625,0
84,1,1000,2000,0.037492,0
85,1,1000,2000,0.037952,0
86,1,1000,2000,0.038712,0
87,1,1000,2000,0.038083,0
88,1,1000,2000,0.038051,0
89,1,1000,2000,0.03813,0
90,1,1000,2000,0.038551,0
91,1,1000,2000,0.037148,0
92,1,1000,2000,0.038607,0
93,1,1000,2000,0.039167,0
94,1,1000,2000,0.038856,0
95,1,1000,2000,0.039159,0
96,1,1000,2000,0.039283,0
97,1,1000,2000,0.038245,0
98,1,1000,2000,0.038692,0
99,1,1000,2000,0.038545,0
100,1,1000,2000,0.041555,0
101,1,1000,2000,0.039414,0
102,1,1000,2000,0.038316,0
103,1,1000,2000,0.038529,0
104,1,1000,2000,0.038859,0
105,1,1000,2000,0.038989,0
106,1,1000,2000,0.037945,0
107,1,1000,2000,0.038129,0
108,1,1000,2000,0.039198,0
109,1,1000,2000,0.037804,0
110,1,1000,2000,0.038367,0
111,1,1000,2000,0.038167,0
112,1,1000,2000,0.037828,0
113,1,1000,2000,0.037364,0
114,1,1000,2000,0.038151,0
115,1,1000,2000,0.038897,0
116,1,1000,2000,0.03827,0
117,1,1000,2000,0.037667,0
118,1,1000,2000,0.038539,0
119,1,1000,2000,0.038171,0
120,1,1000,2000,0.040865,0
121,1,1000,2000,0.039497,0
122,1,1000,2000,0.039996,0
123,1,1000,2000,0.040599,0
124,1,1000,2000,0.044718,0
125,1,1000,2000,0.04068,0
126,1,1000,2000,0.04222,0
127,1,1000,2000,0.041815,0
128,1,1000,2000,0.041823,0
129,1,1000,2000,0.039808,0
130,1,1000,2000,0.03893,0
131,1,1000,2000,0.039094,0
132,1,1000,2000,0.039069,0
133,1,1000,2000,0.038745,0
134,1,1000,2000,0.039029,0
135,1,1000,2000,0.038536,0
136,1,1000,2000,0.039486,0
137,1,1000,2000,0.039636,0
138,1,1000,2000,0.040208,0
139,1,1000,2000,0.039432,0
140,1,1000,2000,0.039485,0
141,1,1000,2000,0.040064,0
142,1,1000,2000,0.03988,0
143,1,1000,2000,0.042465,0
144,1,1000,2000,0.037932,0
145,1,1000,2000,0.037936,0
