iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,1000,2000,0.043127,0
2,1,1000,2000,0.044515,0
3,1,1000,2000,0.045684,0
4,1,1000,2000,0.045425,0
5,1,1000,2000,0.046834,0
6,1,1000,2000,0.042725,0
7,1,1000,2000,0.041721,0
8,1,1000,2000,0.042577,0
9,1,1000,2000,0.041894,0
10,1,1000,2000,0.044243,0
11,1,1000,2000,0.049087,0
12,1,1000,2000,0.04487,0
13,1,1000,2000,0.04618,0
14,1,1000,2000,0.048409,0
15,1,1000,2000,0.045258,0
16,1,1000,2000,0.046403,0
17,1,1000,2000,0.043068,0
18,1,1000,2000,0.043171,0
19,1,1000,2000,0.042894,0
20,1,1000,2000,0.04323,0
21,1,1000,2000,0.042768,0
22,1,1000,2000,0.042141,0
23,1,1000,2000,0.042529,0
24,1,1000,2000,0.041826,0
25,1,1000,2000,0.042871,0
26,1,1000,2000,0.042917,0
27,1,1000,2000,0.043076,0
28,1,1000,2000,0.04469,0
29,1,1000,2000,0.043929,0
30,1,1000,2000,0.043011,0
31,1,1000,2000,0.044127,0
32,1,1000,2000,0.043286,0
33,1,1000,2000,0.045737,0
34,1,1000,2000,0.044934,0
35,1,1000,2000,0.0443,0
36,1,1000,2000,0.043107,0
37,1,1000,2000,0.0437,0
38,1,1000,2000,0.043099,0
39,1,1000,2000,0.044936,0
40,1,1000,2000,0.045977,0
41,1,1000,2000,0.04704,0
42,1,1000,2000,0.045999,0
43,1,1000,2000,0.045497,0
44,1,1000,2000,0.046064,0
45,1,1000,2000,0.046796,0
46,1,1000,2000,0.045863,0
47,1,1000,2000,0.046684,0
48,1,1000,2000,0.046421,0
49,1,1000,2000,0.045828,0
50,1,1000,2000,0.047855,0
51,1,1000,2000,0.046971,0
52,1,1000,2000,0.045849,0
53,1,1000,2000,0.044724,0
54,1,1000,2000,0.046603,0
55,1,1000,2000,0.052161,0
56,1,1000,2000,0.046305,0
57,1,1000,2000,0.046447,0
58,1,1000,2000,0.044231,0
59,1,1000,2000,0.045228,0
60,1,1000,2000,0.044319,0
61,1,1000,2000,0.044614,0
62,1,1000,2000,0.04475,0
63,1,1000,2000,0.04577,0
64,1,1000,2000,0.048126,0
65,1,1000,2000,0.046126,0
66,1,1000,2000,0.046123,0
67,1,1000,2000,0.045255,0
68,1,1000,2000,0.044961,0
69,1,1000,2000,0.044871,0
70,1,1000,2000,0.045584,0
71,1,1000,2000,0.047305,0
72,1,1000,2000,0.045731,0
73,1,1000,2000,0.046029,0
74,1,1000,2000,0.046161,0
75,1,1000,2000,0.045946,0
76,1,1000,2000,0.046344,0
77,1,1000,2000,0.053479,0
