iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,8,10,100,0.083946,0
2,8,10,100,0.085125,0
3,8,10,100,0.084117,0
4,8,10,100,0.086503,0
5,8,10,100,0.092147,1
6,8,10,100,0.086571,0
7,8,10,100,0.086475,0
8,8,10,100,0.087494,0
9,8,10,100,0.09147,0
10,8,10,100,0.088293,0
11,8,10,100,0.088543,0
12,8,10,100,0.086729,0
13,8,10,100,0.08706,0
14,8,10,100,0.085857,0
15,8,10,100,0.085263,0
16,8,10,100,0.087348,0
17,8,10,100,0.086491,0
18,8,10,100,0.084578,0
19,8,10,100,0.088115,0
20,8,10,100,0.085323,0
21,8,10,100,0.086959,0
22,8,10,100,0.08739,0
23,8,10,100,0.084698,0
24,8,10,100,0.084347,0
25,8,10,100,0.085509,0
26,8,10,100,0.086155,0
27,8,10,100,0.085,0
28,8,10,100,0.089495,0
29,8,10,100,0.086804,0
30,8,10,100,0.08607,0
31,8,10,100,0.085336,0
32,8,10,100,0.087177,0
33,8,10,100,0.085704,0
34,8,10,100,0.083875,0
35,8,10,100,0.084075,0
36,8,10,100,0.084598,0
37,8,10,100,0.085594,0
38,8,10,100,0.087337,0
39,8,10,100,0.084531,0
40,8,10,100,0.087908,0
41,8,10,100,0.084444,0
42,8,10,100,0.087983,0
43,8,10,100,0.084858,0
44,8,10,100,0.086999,0
45,8,10,100,0.084239,0
46,8,10,100,0.086772,0
47,8,10,100,0.083416,0
48,8,10,100,0.086402,0
49,8,10,100,0.08378,0
50,8,10,100,0.082882,0
51,8,10,100,0.086915,0
52,8,10,100,0.084413,0
53,8,10,100,0.085094,0
54,8,10,100,0.082742,0
55,8,10,100,0.081261,0
56,8,10,100,0.080068,0
57,8,10,100,0.083026,0
58,8,10,100,0.081681,0
59,8,10,100,0.083401,0
60,8,10,100,0.082897,0
61,8,10,100,0.083667,0
62,8,10,100,0.082056,0
63,8,10,100,0.087287,0
64,8,10,100,0.08504,0
65,8,10,100,0.085058,0
66,8,10,100,0.082884,0
67,8,10,100,0.083008,0
68,8,10,100,0.085122,0
69,8,10,100,0.08532,0
70,8,10,100,0.080841,0
71,8,10,100,0.082021,0
72,8,10,100,0.082398,0
73,8,10,100,0.083136,0
74,8,10,100,0.082541,0
75,8,10,100,0.08507,0
76,8,10,100,0.083419,0
77,8,10,100,0.082576,0
78,8,10,100,0.080068,0
79,8,10,100,0.083011,0
80,8,10,100,0.082921,0
81,8,10,100,0.084293,0
82,8,10,100,0.082025,0
83,8,10,100,0.081876,0
84,8,10,100,0.084354,0
85,8,10,100,0.084476,0
86,8,10,100,0.085654,0
87,8,10,100,0.083412,0
88,8,10,100,0.083917,0
89,8,10,100,0.082288,0
90,8,10,100,0.084391,0
91,8,10,100,0.082702,0
92,8,10,100,0.084774,0
93,8,10,100,0.08242,0
94,8,10,100,0.082428,0
95,8,10,100,0.086985,0
96,8,10,100,0.081119,0
97,8,10,100,0.083217,0
98,8,10,100,0.083151,0
99,8,10,100,0.086657,0
100,8,10,100,0.087852,0
