iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,8,10,100,0.08415,0
2,8,10,100,0.084478,0
3,8,10,100,0.087129,0
4,8,10,100,0.085037,0
5,8,10,100,0.084701,0
6,8,10,100,0.085524,0
7,8,10,100,0.088024,0
8,8,10,100,0.09126,0
9,8,10,100,0.088828,0
10,8,10,100,0.089252,0
11,8,10,100,0.087963,0
12,8,10,100,0.088755,0
13,8,10,100,0.088133,0
14,8,10,100,0.090121,0
15,8,10,100,0.082686,0
16,8,10,100,0.084163,0
17,8,10,100,0.087371,0
18,8,10,100,0.085167,0
19,8,10,100,0.090549,0
20,8,10,100,0.086368,0
21,8,10,100,0.084411,0
22,8,10,100,0.086697,0
23,8,10,100,0.084545,0
24,8,10,100,0.086554,0
25,8,10,100,0.089764,0
26,8,10,100,0.087912,0
27,8,10,100,0.0869,0
28,8,10,100,0.093342,0
29,8,10,100,0.08779,0
30,8,10,100,0.09025,0
31,8,10,100,0.087268,0
32,8,10,100,0.085764,0
33,8,10,100,0.091662,0
34,8,10,100,0.091261,0
35,8,10,100,0.090804,0
36,8,10,100,0.090488,0
37,8,10,100,0.089864,0
38,8,10,100,0.08747,0
39,8,10,100,0.08755,0
40,8,10,100,0.086142,0
41,8,10,100,0.089067,0
42,8,10,100,0.0943,0
43,8,10,100,0.085732,0
44,8,10,100,0.086353,0
45,8,10,100,0.084814,0
46,8,10,100,0.088006,0
47,8,10,100,0.086823,0
48,8,10,100,0.089818,0
49,8,10,100,0.084168,0
50,8,10,100,0.088159,0
51,8,10,100,0.088457,0
52,8,10,100,0.087494,0
53,8,10,100,0.086954,0
54,8,10,100,0.086932,0
55,8,10,100,0.085508,0
56,8,10,100,0.085936,0
57,8,10,100,0.085717,0
58,8,10,100,0.087688,0
59,8,10,100,0.08422,0
60,8,10,100,0.090383,0
61,8,10,100,0.093738,0
62,8,10,100,0.090589,0
63,8,10,100,0.083287,0
64,8,10,100,0.088012,0
65,8,10,100,0.084756,0
66,8,10,100,0.091154,0
67,8,10,100,0.085085,0
68,8,10,100,0.085572,0
69,8,10,100,0.085305,0
70,8,10,100,0.088737,0
71,8,10,100,0.087987,0
72,8,10,100,0.087781,0
73,8,10,100,0.086951,0
74,8,10,100,0.122039,1
75,8,10,100,0.088275,0
76,8,10,100,0.085114,0
77,8,10,100,0.084398,0
78,8,10,100,0.084372,0
79,8,10,100,0.087571,0
80,8,10,100,0.088688,0
81,8,10,100,0.088309,0
82,8,10,100,0.094471,0
83,8,10,100,0.084492,0
84,8,10,100,0.087262,0
85,8,10,100,0.084871,0
86,8,10,100,0.090083,0
87,8,10,100,0.086155,0
88,8,10,100,0.088446,0
89,8,10,100,0.087201,0
90,8,10,100,0.087423,0
91,8,10,100,0.086807,0
92,8,10,100,0.08845,0
93,8,10,100,0.089437,0
94,8,10,100,0.088465,0
95,8,10,100,0.085391,0
96,8,10,100,0.085334,0
97,8,10,100,0.083718,0
98,8,10,100,0.087694,0
99,8,10,100,0.086621,0
100,8,10,100,0.086404,0
