iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.024977,0
2,1,10,500,0.025151,0
3,1,10,500,0.02743,0
4,1,10,500,0.025779,0
5,1,10,500,0.0265,0
6,1,10,500,0.026507,0
7,1,10,500,0.025709,0
8,1,10,500,0.027725,0
9,1,10,500,0.02737,0
10,1,10,500,0.026899,0
11,1,10,500,0.026696,0
12,1,10,500,0.02675,0
13,1,10,500,0.02633,0
14,1,10,500,0.026226,0
15,1,10,500,0.026085,0
16,1,10,500,0.025778,0
17,1,10,500,0.026477,0
18,1,10,500,0.026081,0
19,1,10,500,0.026383,0
20,1,10,500,0.026194,0
21,1,10,500,0.026353,0
22,1,10,500,0.026199,0
23,1,10,500,0.024889,0
24,1,10,500,0.02834,0
25,1,10,500,0.027209,0
26,1,10,500,0.026239,0
27,1,10,500,0.026769,0
28,1,10,500,0.026312,0
29,1,10,500,0.024521,0
30,1,10,500,0.024906,0
31,1,10,500,0.024491,0
32,1,10,500,0.024983,0
33,1,10,500,0.024232,0
34,1,10,500,0.024382,0
35,1,10,500,0.024458,0
36,1,10,500,0.025279,0
37,1,10,500,0.025024,0
38,1,10,500,0.024593,0
39,1,10,500,0.02527,0
40,1,10,500,0.025341,0
41,1,10,500,0.025228,0
42,1,10,500,0.024665,0
43,1,10,500,0.02449,0
44,1,10,500,0.024547,0
45,1,10,500,0.024543,0
46,1,10,500,0.024382,0
47,1,10,500,0.024815,0
48,1,10,500,0.024375,0
49,1,10,500,0.024073,0
50,1,10,500,0.025304,0
51,1,10,500,0.024555,0
52,1,10,500,0.024746,0
53,1,10,500,0.024788,0
54,1,10,500,0.023104,0
55,1,10,500,0.025026,0
56,1,10,500,0.02506,0
57,1,10,500,0.024524,0
58,1,10,500,0.025248,0
59,1,10,500,0.025345,0
60,1,10,500,0.023887,0
61,1,10,500,0.02439,0
62,1,10,500,0.025268,0
63,1,10,500,0.024555,0
64,1,10,500,0.026426,0
65,1,10,500,0.025155,0
66,1,10,500,0.024779,0
67,1,10,500,0.02465,0
68,1,10,500,0.024584,0
69,1,10,500,0.024857,0
70,1,10,500,0.02488,0
71,1,10,500,0.024306,0
72,1,10,500,0.024335,0
73,1,10,500,0.024718,0
74,1,10,500,0.025386,0
75,1,10,500,0.024701,0
76,1,10,500,0.024527,0
77,1,10,500,0.024431,0
78,1,10,500,0.024511,0
79,1,10,500,0.024747,0
80,1,10,500,0.025026,0
81,1,10,500,0.024947,0
82,1,10,500,0.02485,0
83,1,10,500,0.025184,0
84,1,10,500,0.025452,0
85,1,10,500,0.02488,0
86,1,10,500,0.028125,0
87,1,10,500,0.025098,0
88,1,10,500,0.025182,0
89,1,10,500,0.023759,0
90,1,10,500,0.024541,0
91,1,10,500,0.02438,0
92,1,10,500,0.02369,0
93,1,10,500,0.024078,0
94,1,10,500,0.023776,0
95,1,10,500,0.024284,0
96,1,10,500,0.023688,0
97,1,10,500,0.023203,0
98,1,10,500,0.024758,0
99,1,10,500,0.024437,0
100,1,10,500,0.023789,0
101,1,10,500,0.024116,0
102,1,10,500,0.024833,0
103,1,10,500,0.024044,0
104,1,10,500,0.024802,0
105,1,10,500,0.026197,0
106,1,10,500,0.024836,0
107,1,10,500,0.024313,0
108,1,10,500,0.02395,0
109,1,10,500,0.024547,0
110,1,10,500,0.024613,0
111,1,10,500,0.024345,0
112,1,10,500,0.023754,0
113,1,10,500,0.023517,0
114,1,10,500,0.02398,0
115,1,10,500,0.024133,0
116,1,10,500,0.023882,0
117,1,10,500,0.023978,0
118,1,10,500,0.024037,0
119,1,10,500,0.02403,0
120,1,10,500,0.024984,0
121,1,10,500,0.024936,0
122,1,10,500,0.02463,0
123,1,10,500,0.024678,0
124,1,10,500,0.023304,0
125,1,10,500,0.023959,0
126,1,10,500,0.023865,0
127,1,10,500,0.023787,0
128,1,10,500,0.02441,0
129,1,10,500,0.024493,0
130,1,10,500,0.024163,0
131,1,10,500,0.024073,0
132,1,10,500,0.024005,0
133,1,10,500,0.02409,0
134,1,10,500,0.024116,0
135,1,10,500,0.024374,0
136,1,10,500,0.02514,0
137,1,10,500,0.023951,0
138,1,10,500,0.024144,0
139,1,10,500,0.024526,0
140,1,10,500,0.024109,0
141,1,10,500,0.023823,0
142,1,10,500,0.023941,0
143,1,10,500,0.02493,0
144,1,10,500,0.023921,0
145,1,10,500,0.02447,0
146,1,10,500,0.027573,0
147,1,10,500,0.02552,0
148,1,10,500,0.025024,0
149,1,10,500,0.025164,0
150,1,10,500,0.02523,0
151,1,10,500,0.025805,0
152,1,10,500,0.025337,0
153,1,10,500,0.024854,0
154,1,10,500,0.023933,0
155,1,10,500,0.026213,0
156,1,10,500,0.026225,0
157,1,10,500,0.025861,0
158,1,10,500,0.024354,0
159,1,10,500,0.024262,0
160,1,10,500,0.024777,0
161,1,10,500,0.024247,0
162,1,10,500,0.02588,0
163,1,10,500,0.028446,0
164,1,10,500,0.028666,0
165,1,10,500,0.026631,0
166,1,10,500,0.041242,0
167,1,10,500,0.023213,0
168,1,10,500,0.023741,0
169,1,10,500,0.023666,0
170,1,10,500,0.023966,0
171,1,10,500,0.024111,0
172,1,10,500,0.023602,0
173,1,10,500,0.025142,0
174,1,10,500,0.024554,0
175,1,10,500,0.024073,0
176,1,10,500,0.023799,0
177,1,10,500,0.02385,0
178,1,10,500,0.024596,0
179,1,10,500,0.025136,0
180,1,10,500,0.023709,0
181,1,10,500,0.024276,0
182,1,10,500,0.024194,0
183,1,10,500,0.024268,0
184,1,10,500,0.024135,0
185,1,10,500,0.026649,0
186,1,10,500,0.025535,0
187,1,10,500,0.024613,0
188,1,10,500,0.026975,0
189,1,10,500,0.02396,0
190,1,10,500,0.02382,0
191,1,10,500,0.023843,0
192,1,10,500,0.02396,0
193,1,10,500,0.023483,0
194,1,10,500,0.023997,0
195,1,10,500,0.024204,0
196,1,10,500,0.024581,0
197,1,10,500,0.023901,0
198,1,10,500,0.023946,0
199,1,10,500,0.024647,0
200,1,10,500,0.024144,0
201,1,10,500,0.024408,0
202,1,10,500,0.023595,0
203,1,10,500,0.023768,0
204,1,10,500,0.024009,0
205,1,10,500,0.024706,0
206,1,10,500,0.025026,0
207,1,10,500,0.024293,0
208,1,10,500,0.024148,0
209,1,10,500,0.023867,0
210,1,10,500,0.023831,0
211,1,10,500,0.026186,0
212,1,10,500,0.024053,0
213,1,10,500,0.023693,0
214,1,10,500,0.02861,0
