iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,10,500,0.030762,0
2,1,10,500,0.032824,0
3,1,10,500,0.031111,0
4,1,10,500,0.03041,0
5,1,10,500,0.030493,0
6,1,10,500,0.030305,0
7,1,10,500,0.030015,0
8,1,10,500,0.031566,0
9,1,10,500,0.029254,0
10,1,10,500,0.030854,0
11,1,10,500,0.029714,0
12,1,10,500,0.030235,0
13,1,10,500,0.029468,0
14,1,10,500,0.029824,0
15,1,10,500,0.030358,0
16,1,10,500,0.031227,0
17,1,10,500,0.031377,0
18,1,10,500,0.031254,0
19,1,10,500,0.029569,0
20,1,10,500,0.030426,0
21,1,10,500,0.029978,0
22,1,10,500,0.032213,0
23,1,10,500,0.029608,0
24,1,10,500,0.034776,0
25,1,10,500,0.032694,0
26,1,10,500,0.03136,0
27,1,10,500,0.030299,0
28,1,10,500,0.030469,0
29,1,10,500,0.030833,0
30,1,10,500,0.031396,0
31,1,10,500,0.031452,0
32,1,10,500,0.032221,0
33,1,10,500,0.029602,0
34,1,10,500,0.029985,0
35,1,10,500,0.03024,0
36,1,10,500,0.031071,0
37,1,10,500,0.031009,0
38,1,10,500,0.029755,0
39,1,10,500,0.029893,0
40,1,10,500,0.030054,0
41,1,10,500,0.029762,0
42,1,10,500,0.030201,0
43,1,10,500,0.031205,0
44,1,10,500,0.030322,0
45,1,10,500,0.030449,0
46,1,10,500,0.031435,0
47,1,10,500,0.031545,0
48,1,10,500,0.029623,0
49,1,10,500,0.031056,0
50,1,10,500,0.031868,0
51,1,10,500,0.030088,0
52,1,10,500,0.030904,0
53,1,10,500,0.030228,0
54,1,10,500,0.028939,0
55,1,10,500,0.029723,0
56,1,10,500,0.032015,0
57,1,10,500,0.031611,0
58,1,10,500,0.030839,0
59,1,10,500,0.032057,0
60,1,10,500,0.02959,0
61,1,10,500,0.030213,0
62,1,10,500,0.029187,0
63,1,10,500,0.031665,0
64,1,10,500,0.030992,0
65,1,10,500,0.032373,0
66,1,10,500,0.030124,0
67,1,10,500,0.03023,0
68,1,10,500,0.031432,0
69,1,10,500,0.030338,0
70,1,10,500,0.031093,0
71,1,10,500,0.031226,0
72,1,10,500,0.030615,0
73,1,10,500,0.029728,0
74,1,10,500,0.030639,0
75,1,10,500,0.029853,0
76,1,10,500,0.031687,0
77,1,10,500,0.029921,0
78,1,10,500,0.031848,0
79,1,10,500,0.031499,0
80,1,10,500,0.030355,0
81,1,10,500,0.031909,0
82,1,10,500,0.031061,0
83,1,10,500,0.031979,0
84,1,10,500,0.028502,0
85,1,10,500,0.028913,0
86,1,10,500,0.028836,0
87,1,10,500,0.028479,0
88,1,10,500,0.029255,0
89,1,10,500,0.031523,0
90,1,10,500,0.029759,0
91,1,10,500,0.029024,0
92,1,10,500,0.030063,0
93,1,10,500,0.028456,0
94,1,10,500,0.029262,0
95,1,10,500,0.028578,0
96,1,10,500,0.028711,0
97,1,10,500,0.027375,0
98,1,10,500,0.028592,0
99,1,10,500,0.028495,0
100,1,10,500,0.028986,0
101,1,10,500,0.029517,0
102,1,10,500,0.02881,0
103,1,10,500,0.029044,0
104,1,10,500,0.02834,0
105,1,10,500,0.028087,0
106,1,10,500,0.031197,0
107,1,10,500,0.02932,0
108,1,10,500,0.029606,0
109,1,10,500,0.028535,0
110,1,10,500,0.028475,0
111,1,10,500,0.028513,0
112,1,10,500,0.028516,0
113,1,10,500,0.028819,0
114,1,10,500,0.02808,0
115,1,10,500,0.029099,0
116,1,10,500,0.027622,0
117,1,10,500,0.027831,0
118,1,10,500,0.029555,0
119,1,10,500,0.029192,0
120,1,10,500,0.029293,0
121,1,10,500,0.028943,0
122,1,10,500,0.028883,0
123,1,10,500,0.031182,0
124,1,10,500,0.028998,0
125,1,10,500,0.029654,0
126,1,10,500,0.028371,0
127,1,10,500,0.028883,0
128,1,10,500,0.029787,0
129,1,10,500,0.028457,0
130,1,10,500,0.029541,0
131,1,10,500,0.029906,0
132,1,10,500,0.028187,0
133,1,10,500,0.02905,0
134,1,10,500,0.029346,0
135,1,10,500,0.030017,0
136,1,10,500,0.028738,0
137,1,10,500,0.029503,0
138,1,10,500,0.029742,0
139,1,10,500,0.028473,0
140,1,10,500,0.029839,0
141,1,10,500,0.029353,0
142,1,10,500,0.029068,0
143,1,10,500,0.029107,0
144,1,10,500,0.029097,0
145,1,10,500,0.029267,0
146,1,10,500,0.029948,0
147,1,10,500,0.029957,0
148,1,10,500,0.029001,0
149,1,10,500,0.029616,0
150,1,10,500,0.029055,0
151,1,10,500,0.02982,0
152,1,10,500,0.028964,0
153,1,10,500,0.030402,0
154,1,10,500,0.029372,0
155,1,10,500,0.029487,0
156,1,10,500,0.029166,0
157,1,10,500,0.029741,0
158,1,10,500,0.029728,0
159,1,10,500,0.14268,1
160,1,10,500,0.02819,0
161,1,10,500,0.029635,0
162,1,10,500,0.028882,0
163,1,10,500,0.027879,0
164,1,10,500,0.029013,0
165,1,10,500,0.028266,0
166,1,10,500,0.027664,0
167,1,10,500,0.026841,0
168,1,10,500,0.028716,0
169,1,10,500,0.027715,0
170,1,10,500,0.027172,0
171,1,10,500,0.029131,0
172,1,10,500,0.027112,0
173,1,10,500,0.027964,0
174,1,10,500,0.027544,0
175,1,10,500,0.028205,0
176,1,10,500,0.028012,0
177,1,10,500,0.027196,0
178,1,10,500,0.02752,0
179,1,10,500,0.02797,0
180,1,10,500,0.027594,0
181,1,10,500,0.027231,0
182,1,10,500,0.028011,0
183,1,10,500,0.027861,0
184,1,10,500,0.027235,0
185,1,10,500,0.027174,0
186,1,10,500,0.027801,0
187,1,10,500,0.026783,0
188,1,10,500,0.027379,0
189,1,10,500,0.031622,0
190,1,10,500,0.027984,0
191,1,10,500,0.026857,0
192,1,10,500,0.026645,0
193,1,10,500,0.027265,0
194,1,10,500,0.026388,0
195,1,10,500,0.026872,0
196,1,10,500,0.027056,0
197,1,10,500,0.027323,0
198,1,10,500,0.026503,0
199,1,10,500,0.027239,0
200,1,10,500,0.026715,0
201,1,10,500,0.028171,0
202,1,10,500,0.027005,0
203,1,10,500,0.026764,0
204,1,10,500,0.0265,0
205,1,10,500,0.027256,0
206,1,10,500,0.026458,0
207,1,10,500,0.027413,0
208,1,10,500,0.026692,0
209,1,10,500,0.027344,0
210,1,10,500,0.026796,0
211,1,10,500,0.026676,0
212,1,10,500,0.026257,0
213,1,10,500,0.026728,0
214,1,10,500,0.02677,0
215,1,10,500,0.026655,0
216,1,10,500,0.026864,0
217,1,10,500,0.027653,0
218,1,10,500,0.026685,0
219,1,10,500,0.028225,0
220,1,10,500,0.027839,0
221,1,10,500,0.026537,0
222,1,10,500,0.027552,0
223,1,10,500,0.027277,0
224,1,10,500,0.027117,0
225,1,10,500,0.027047,0
226,1,10,500,0.027366,0
227,1,10,500,0.027652,0
228,1,10,500,0.027384,0
229,1,10,500,0.026983,0
230,1,10,500,0.027609,0
231,1,10,500,0.02745,0
232,1,10,500,0.028076,0
233,1,10,500,0.027198,0
234,1,10,500,0.026816,0
235,1,10,500,0.026572,0
236,1,10,500,0.027274,0
237,1,10,500,0.026133,0
238,1,10,500,0.026298,0
239,1,10,500,0.027093,0
240,1,10,500,0.0275,0
241,1,10,500,0.027141,0
242,1,10,500,0.027311,0
243,1,10,500,0.027449,0
244,1,10,500,0.028064,0
245,1,10,500,0.027649,0
246,1,10,500,0.025875,0
247,1,10,500,0.026371,0
248,1,10,500,0.027349,0
249,1,10,500,0.028395,0
250,1,10,500,0.028684,0
251,1,10,500,0.027754,0
252,1,10,500,0.028678,0
253,1,10,500,0.027604,0
254,1,10,500,0.027475,0
255,1,10,500,0.028078,0
256,1,10,500,0.029396,0
257,1,10,500,0.02762,0
258,1,10,500,0.026581,0
259,1,10,500,0.027129,0
260,1,10,500,0.028044,0
261,1,10,500,0.027219,0
262,1,10,500,0.03117,0
263,1,10,500,0.026694,0
264,1,10,500,0.02711,0
265,1,10,500,0.027422,0
266,1,10,500,0.028893,0
267,1,10,500,0.026755,0
268,1,10,500,0.027089,0
269,1,10,500,0.027044,0
270,1,10,500,0.027022,0
271,1,10,500,0.027022,0
272,1,10,500,0.027209,0
273,1,10,500,0.027241,0
274,1,10,500,0.027186,0
275,1,10,500,0.02699,0
276,1,10,500,0.026976,0
277,1,10,500,0.02769,0
278,1,10,500,0.027572,0
279,1,10,500,0.02771,0
280,1,10,500,0.032459,0
281,1,10,500,0.026262,0
282,1,10,500,0.02746,0
283,1,10,500,0.027914,0
284,1,10,500,0.027686,0
285,1,10,500,0.02601,0
286,1,10,500,0.026528,0
287,1,10,500,0.026009,0
288,1,10,500,0.027529,0
289,1,10,500,0.027306,0
290,1,10,500,0.027484,0
291,1,10,500,0.027356,0
292,1,10,500,0.026936,0
293,1,10,500,0.027078,0
294,1,10,500,0.026671,0
295,1,10,500,0.028027,0
296,1,10,500,0.027137,0
297,1,10,500,0.027741,0
298,1,10,500,0.030662,0
299,1,10,500,0.026663,0
300,1,10,500,0.027047,0
301,1,10,500,0.026983,0
302,1,10,500,0.027867,0
303,1,10,500,0.026733,0
304,1,10,500,0.027399,0
