iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,1000,2000,0.032108,0
2,1,1000,2000,0.031015,0
3,1,1000,2000,0.03204,0
4,1,1000,2000,0.035051,0
5,1,1000,2000,0.034656,0
6,1,1000,2000,0.0348,0
7,1,1000,2000,0.035646,0
8,1,1000,2000,0.035154,0
9,1,1000,2000,0.030017,0
10,1,1000,2000,0.029995,0
11,1,1000,2000,0.029156,0
12,1,1000,2000,0.029526,0
13,1,1000,2000,0.028664,0
14,1,1000,2000,0.029198,0
15,1,1000,2000,0.029508,0
16,1,1000,2000,0.030604,0
17,1,1000,2000,0.031512,0
18,1,1000,2000,0.032246,0
19,1,1000,2000,0.030741,0
20,1,1000,2000,0.036208,0
21,1,1000,2000,0.031602,0
22,1,1000,2000,0.031432,0
23,1,1000,2000,0.035967,0
24,1,1000,2000,0.031655,0
25,1,1000,2000,0.029974,0
26,1,1000,2000,0.029271,0
27,1,1000,2000,0.028989,0
28,1,1000,2000,0.029791,0
29,1,1000,2000,0.030316,0
30,1,1000,2000,0.030705,0
31,1,1000,2000,0.03133,0
32,1,1000,2000,0.030779,0
33,1,1000,2000,0.031101,0
34,1,1000,2000,0.03304,0
35,1,1000,2000,0.031912,0
36,1,1000,2000,0.030773,0
37,1,1000,2000,0.031501,0
38,1,1000,2000,0.032646,0
39,1,1000,2000,0.031483,0
40,1,1000,2000,0.031861,0
41,1,1000,2000,0.031357,0
42,1,1000,2000,0.032192,0
43,1,1000,2000,0.032011,0
44,1,1000,2000,0.030847,0
45,1,1000,2000,0.030613,0
46,1,1000,2000,0.029436,0
47,1,1000,2000,0.030653,0
48,1,1000,2000,0.029221,0
49,1,1000,2000,0.029025,0
50,1,1000,2000,0.029459,0
51,1,1000,2000,0.028435,0
52,1,1000,2000,0.028992,0
53,1,1000,2000,0.028641,0
54,1,1000,2000,0.029639,0
55,1,1000,2000,0.029962,0
56,1,1000,2000,0.046139,0
57,1,1000,2000,0.030659,0
58,1,1000,2000,0.031299,0
59,1,1000,2000,0.033707,0
60,1,1000,2000,0.032305,0
61,1,1000,2000,0.031492,0
62,1,1000,2000,0.031974,0
63,1,1000,2000,0.034379,0
64,1,1000,2000,0.033153,0
65,1,1000,2000,0.033412,0
66,1,1000,2000,0.030828,0
67,1,1000,2000,0.032056,0
68,1,1000,2000,0.034127,0
69,1,1000,2000,0.031764,0
70,1,1000,2000,0.032759,0
71,1,1000,2000,0.031365,0
72,1,1000,2000,0.031385,0
73,1,1000,2000,0.032184,0
74,1,1000,2000,0.032735,0
75,1,1000,2000,0.034569,0
76,1,1000,2000,0.032902,0
77,1,1000,2000,0.033136,0
78,1,1000,2000,0.030662,0
79,1,1000,2000,0.031318,0
80,1,1000,2000,0.030961,0
81,1,1000,2000,0.033463,0
82,1,1000,2000,0.030776,0
83,1,1000,2000,0.030115,0
84,1,1000,2000,0.031442,0
85,1,1000,2000,0.030848,0
86,1,1000,2000,0.03329,0
87,1,1000,2000,0.04499,0
88,1,1000,2000,0.032847,0
89,1,1000,2000,0.032795,0
90,1,1000,2000,0.029492,0
91,1,1000,2000,0.029199,0
92,1,1000,2000,0.029603,0
93,1,1000,2000,0.029124,0
94,1,1000,2000,0.029786,0
95,1,1000,2000,0.029538,0
96,1,1000,2000,0.02988,0
97,1,1000,2000,0.029655,0
98,1,1000,2000,0.031905,0
99,1,1000,2000,0.028019,0
100,1,1000,2000,0.028914,0
101,1,1000,2000,0.028595,0
102,1,1000,2000,0.029532,0
103,1,1000,2000,0.02887,0
104,1,1000,2000,0.028459,0
105,1,1000,2000,0.029059,0
106,1,1000,2000,0.028739,0
107,1,1000,2000,0.028518,0
108,1,1000,2000,0.028327,0
109,1,1000,2000,0.028556,0
110,1,1000,2000,0.028691,0
111,1,1000,2000,0.029298,0
112,1,1000,2000,0.028302,0
113,1,1000,2000,0.028813,0
114,1,1000,2000,0.02808,0
115,1,1000,2000,0.029171,0
116,1,1000,2000,0.029139,0
117,1,1000,2000,0.029331,0
118,1,1000,2000,0.028711,0
119,1,1000,2000,0.028891,0
120,1,1000,2000,0.03642,0
121,1,1000,2000,0.029936,0
122,1,1000,2000,0.030353,0
123,1,1000,2000,0.031005,0
124,1,1000,2000,0.029741,0
125,1,1000,2000,0.029019,0
126,1,1000,2000,0.02996,0
127,1,1000,2000,0.030074,0
128,1,1000,2000,0.030242,0
129,1,1000,2000,0.029195,0
130,1,1000,2000,0.030037,0
131,1,1000,2000,0.031307,0
132,1,1000,2000,0.029313,0
133,1,1000,2000,0.02918,0
134,1,1000,2000,0.029546,0
135,1,1000,2000,0.028221,0
136,1,1000,2000,0.029721,0
137,1,1000,2000,0.028629,0
138,1,1000,2000,0.028578,0
139,1,1000,2000,0.028997,0
140,1,1000,2000,0.02833,0
141,1,1000,2000,0.028363,0
142,1,1000,2000,0.028712,0
143,1,1000,2000,0.033284,0
144,1,1000,2000,0.031891,0
