iteration,batch_size,warmup_iterations,measured_iterations,latency_ms,is_max
1,1,1000,2000,0.034522,0
2,1,1000,2000,0.035597,0
3,1,1000,2000,0.034953,0
4,1,1000,2000,0.036797,0
5,1,1000,2000,0.037173,0
6,1,1000,2000,0.037126,0
7,1,1000,2000,0.035293,0
8,1,1000,2000,0.033316,0
9,1,1000,2000,0.0343,0
10,1,1000,2000,0.03505,0
11,1,1000,2000,0.035499,0
12,1,1000,2000,0.03696,0
13,1,1000,2000,0.036852,0
14,1,1000,2000,0.035579,0
15,1,1000,2000,0.033684,0
16,1,1000,2000,0.035247,0
17,1,1000,2000,0.034543,0
18,1,1000,2000,0.033828,0
19,1,1000,2000,0.039733,0
20,1,1000,2000,0.04178,0
21,1,1000,2000,0.035568,0
22,1,1000,2000,0.033885,0
23,1,1000,2000,0.033475,0
24,1,1000,2000,0.033748,0
25,1,1000,2000,0.033008,0
26,1,1000,2000,0.033604,0
27,1,1000,2000,0.03421,0
28,1,1000,2000,0.034361,0
29,1,1000,2000,0.03341,0
30,1,1000,2000,0.034058,0
31,1,1000,2000,0.033409,0
32,1,1000,2000,0.034955,0
33,1,1000,2000,0.036577,0
34,1,1000,2000,0.034219,0
35,1,1000,2000,0.03372,0
36,1,1000,2000,0.033807,0
37,1,1000,2000,0.033728,0
38,1,1000,2000,0.033993,0
39,1,1000,2000,0.033842,0
40,1,1000,2000,0.033586,0
41,1,1000,2000,0.033466,0
42,1,1000,2000,0.03387,0
43,1,1000,2000,0.033154,0
44,1,1000,2000,0.033904,0
45,1,1000,2000,0.034054,0
46,1,1000,2000,0.033491,0
47,1,1000,2000,0.033072,0
48,1,1000,2000,0.034375,0
49,1,1000,2000,0.034285,0
50,1,1000,2000,0.033405,0
51,1,1000,2000,0.03285,0
52,1,1000,2000,0.033998,0
53,1,1000,2000,0.034206,0
54,1,1000,2000,0.034861,0
55,1,1000,2000,0.033868,0
56,1,1000,2000,0.032708,0
57,1,1000,2000,0.033197,0
58,1,1000,2000,0.034959,0
59,1,1000,2000,0.033887,0
60,1,1000,2000,0.033339,0
61,1,1000,2000,0.034344,0
62,1,1000,2000,0.036703,0
63,1,1000,2000,0.035635,0
64,1,1000,2000,0.034605,0
65,1,1000,2000,0.033912,0
66,1,1000,2000,0.033738,0
67,1,1000,2000,0.03342,0
68,1,1000,2000,0.033829,0
69,1,1000,2000,0.034309,0
70,1,1000,2000,0.033716,0
